book_id,title,author,genre,language,summary,complexity_score
5192,Pan's Labyrinth,Guillermo del Toro dan Cornelia Funke,Fiction|Fantasi,id,"Pada tahun 1944, seorang gadis yang menyenangi dongeng, bersama ibunya menuju kamp militer ayah tirinya yang kejam. Pada malam hari, dia bertemu peri yang membawanya ke faun tua di labirin. Peri itu mengatakan bahwa gadis itu adalah seorang putri kerajaan. Namun, dia yang justru harus membuktikan dirinya melalui tiga tugas yang mengerikan. Apabila dia gagal, dia tidak akan pernah terbukti sebagai putri sejati, dan tidak akan pernah melihat ayah kandungnya, Raja, lagi. Prolog: Alkisah beribu-ribu tahun yang lalu, hiduplah seorang putri di dunia bawah tanah. Sebuah dunia tanpa kebohongan maupun tanpa rasa sakit. Namun, sang Putri memimpikan tinggal di dunia manusia. Putri Moanna mendambakan langit biru sempurna dan hamparan awan tak berujung. Ia mendambakan Matahari, rumput, dan sentuhan hujan. Jadi, suatu hari sang Putri melarikan diri dan datang ke dunia manusia. Seketika itu juga Matahari menghapus semua ingatannya hingga ia melupakan siapa dirinya dan dari mana ia berasal. Ia mengembara di Bumi, kedinginan, kesakitan, dan menderita. Sampai akhirnya, ia mati. Ayahnya, sang Raja, tidak pernah menyerah untuk mencarinya. Ayahnya tahu jiwa Moanna abadi dan berharap suatu hari kelak jiwa anaknya akan kembali. Dalam tubuh lain, pada suatu waktu dan suatu tempat. Ia akan menanti. Hingga tarikan napas terakhir. Hingga akhir waktu.",
5193,Metamorfosis : Sebuah Novel,Franz Kafka,Fiction|Fantasi,id,"Apakah Anda tahu, perihal metamorfosis? Kedengarannya sangat tidak asing bukan? Seperti seekor kupu-kupu yang berproses dari pupa hingga menjadi kupu-kupu yang sangat cantik. Jangan salah, manusia juga bisa lho bermetamorfosis. Tetapi lebih tepatnya berproses dalam menjalankan kehidupan. Seperti dalam buku ini, Gregor merupakan seorang penjual keliling yang menjajakan sampel kain tekstil. Dia mempunyai kehidupan yang serba sulit setelah mendapati dirinya berubah menjadi seekor kecoak besar yang mengerikan. Dia harus terpaksa berhenti bekerja untuk keluarganya setelah melihat kondisi tubuhnya yang tidak memungkinkan. Banyak sekali tuduhan hingga ancaman palsu yang dilayangkan kepadanya setelah bermetamorfosis. Dalam menjalani hidupnya, Gregor mendapatkan beragam masalah, seperti harus terancam putus dari pekerjaannya hingga kondisi keuangan keluarganya yang semakin menipis. Selama itu, Gregor hanya menghabiskan sebagian besar waktunya di dalam kamar, berbaring tanpa daya karena ukuran tubuhnya yang lebar dengan kaki-kakinya yang kurus.",
5194,The Girl who Fell Beneath the Sea,Axie Oh,Fiction|Fantasi,id,"Badai mematikan telah merusak tanah kelahiran Mina selama beberapa generasi. Banjir menyapu seluruh desa, sementara perang berdarah dikobarkan untuk memperebutkan sumber daya yang tersisa. Masyarakat di desa Mina memercayai bahwa Dewa Laut mengutuk mereka dengan kematian dan keputusasaan. Dalam upaya untuk menenangkan Dewa Laut, setiap tahun seorang gadis cantik dibuang ke laut untuk menjadi pengantin Dewa Laut, dengan harapan suatu hari ""pengantin sejati"" akan dipilih dan mengakhiri penderitaan mereka. Shim Cheong adalah gadis tercantik di desa, sekaligus kekasih Joon. Banyak yang percaya dialah pengantin sejati Dewa Laut Tapi pada malam Cheong hendak dikorbankan, Joon mengikuti Cheong, meski tahu bahwa ikut campur akan dihadiahi hukuman mati. Untuk menyelamatkan kakaknya, Mina terjun ke air menggantikan Cheong. Kecantikan Mina memang tidak sebanding dengan para pengantin terdahulu. Tapi dia sudah tersapu ke Alam Roh. Kini Mina tak punya banyak waktu untuk menemukan Dewa Laut sebelum dirinya sendiri berubah menjadi arwah. Berbekal kemampuan mendongeng dan bantuan para arwah, Mina harus berhasil menemukan Dewa Laut. Di bawah laut, naga terlelap Apa yang diimpikannya? Di bawah laut, naga terlelap Kapankah dia terjaga? Pada sebutir mutiara naga permohonanmu ‘kan dibangkitkan. Pada sebutir mutiara naga permohonanmu ‘kan dibangkitkan.",
5195,Sang Dewi Api (The Burning God),R.F. Kuang,Fiction|Fantasi,id,"Lanjutan Perang Opium dan Republik Naga Akhir luar biasa trilogi The Poppy War. Setelah berhasil menyelamatkan negara Nikan dalam perang saudara yang brutal, Fang Runin malah dikhianati para sekutu. Dengan aliansi baru, Rin menyusun kekuatan. Bagai terlahir kembali dari abu, sang Phoenix pun menemukan lagi kekuatan dalam kemurkaan dan pembalasan dendam rakyat selatan. Mereka menghabisi pihak Naga, orang-orang Hesperia, dan semua yang berusaha melenyapkan syamanisme. Namun, seiring meningkatnya kekuatan dan pengaruh Rin, apakah ia akan cukup kuat untuk melawan suara Phoenix yang mendesaknya membumihanguskan dunia? ""Menghadirkan kesimpulan dahsyat bagi trilogi The Poppy War, Kuang dengan lugas menyampaikan betapa peperangan menuntut harga sangat mahal dan pengorbanan tak terbayangkan dari semua pihak yang terlibat.” —Booklist (starred review)",
5196,We Hunt the Flame: Memburu Api,Hafsah Faizal,Fiction|Fantasi,id,"Orang-orang hidup karena dia membunuh. Orang-orang mati karena dia hidup. Zafira adalah Sang Pemburu, menyamar sebagai lelaki saat dia memberanikan diri untuk melangkah ke dalam hutan terkutuk Arz demi memberi makan penduduk desa. Nasir adalah Pangeran Maut, merenggut nyawa mereka yang dengan bodohnya menentang rezim ayahnya, Sultan Arawiya. Jika Zafira menunjukkan identitasnya sebagai seorang perempuan, orang-orang akan menafikan jasanya selama ini. Jika Nasir menunjukkan hatinya sebagai sosok penyayang, sang ayah akan menghukumnya dengan cara yang paling brutal. Zafira dan Nasir sama-sama menjadi legenda di tanah Arawiya—tapi bukan atas keinginan mereka sendiri. Perang nyaris pecah, dan Arz kian meluas setiap harinya, menyelubungi Arawiya dalam bayang-bayang. Ketika Zafira menjalankan misi untuk menemukan artefak yang hilang demi mengembalikan kekuatan sihir dan menghentikan penderitaan kaumnya, Nasir dikirim dalam misi yang sama dengan tujuan berbeda: ambil artefak itu dan habisi Sang Pemburu. Namun, sihir jahat kuno mulai ikut campur saat perjalanan mereka dimulai—dan hadiah yang mereka buru bisa jadi menyimpan bahaya yang tak pernah mereka sangka. Spesifikasi Buku Penulis: Hafsah Faizal Editor: Anida Nurrahmi Perancang Sampul & Penata Letak: Ellen Halim & Teguh Tri Erdyan Kategori: Fiksi, Novel Harga: Rp155.000,00 Tebal: 608 halaman Ukuran: 135 mm x 200 mm Sampul: Softcover ISBN: 978-602-481-960-6 Usia: 15+ Bahasa: Indonesia Penerbit: POP Buku terkait: Shadow and Bone, Six of Crows, These Violent Delights",
5197,Selena,Tere Liye,Fiction|Fantasi,id,"""Selena"" dan ""Nebula"" adalah buku ke-8 dan ke-9 yang menceritakan siapa orangtua Raib dalam serial petualangan dunia paralel. Dua buku ini sebaiknya dibaca berurutan. Kedua buku ini juga bercerita tentang Akademi Bayangan Tingkat Tinggi, sekolah terbaik di ""Selena"" dan ""Nebula"" adalah buku ke-8 dan ke-9 yang menceritakan siapa orangtua Raib dalam serial petualangan dunia paralel. Dua buku ini sebaiknya dibaca berurutan. Kedua buku ini juga bercerita tentang Akademi Bayangan Tingkat Tinggi, sekolah terbaik di seluruh Klan Bulan. Tentang persahabatan tiga mahasiswa, yang diam-diam memiliki rencana bertualang ke tempat-tempat jauh. Tapi petualangan itu berakhir buruk, saat persahabatan mereka diuji dengan rasa suka, egoisme, dan pengkhianatan. Ada banyak karakter baru, tempat-tempat baru, juga sejarah dunia paralel yang diungkap. Di dua buku ini kalian akan berkenalan dengan salah satu karakter paling kuat di dunia paralel sejauh ini. Tapi itu jika kalian bisa menebaknya. Dua buku ini bukan akhir. Justru awal terbukanya kembali portal menuju Klan Aldebaran. Sinopsis : Aku lahir di Distrik Sabit Enam, dua ratus kilometer utara Kota Tishri, Klan Bulan. Itu bukan kawasan yang maju dan canggih. Itu kawasan kumuh, padat, dan tertinggal. Aku anak yatim piatu sejak kecil. Orang tua ku petani jagung. Ayahku meninggal akibat sakit keras, saat aku masih berusia empat belas tahun. Dia memiliki sakit bawaan, sejak kecil telah menderita. Keluarga kami miskin, tidak mampu membawa Ayah ke Pusat Pengobatan Mutakhir Kota Tishri. Setelah berjuang selama berbulan-bulan, Ayah akhirnya meninggal. Sejak saat itu Selena memulai petualangan hidupnya seorang diri menjelajahi berbagai penjuru Klan dan bertemu dengan banyak sekali wajah baru. Ia memulai kehidupan barunya dengan menjadi siswa Akademi Bayangan Tingkat Akhir dan menjelajahi dunia paralel. ""Dunia kita dekat sekali dengan kegelapan. Maka saat gelap menyelimuti mu, pastikan kamu tetap berusaha mencari cahaya di sekitarmu. Dirimu sendiri adalah satu-satunya yang bisa kau percaya. Nurani. Cahaya itu selalu ada di hatimu. Gunakanlah. Terangi jalanmu, temukan pilihan hidupmu. Semoga itu bisa membawamu menuju jalan yang lebih baik. "" Seri/Versi lain: 1. Bumi (2014) 2. Bulan (2015) 3. Matahari (2016) 4. Bintang (2017) 5. Ceros dan Batozar (2018) 6. Komet (2018) 7. Komet Minor (2019) 8. Selena (2020) 9. Nebula (2020) 10. Si Putih (2021) 11. Lumpu (2021) 12. Bibi Gili (2022) 13. Sagaras (2022) seluruh Klan Bulan. Tentang persahabatan tiga mahasiswa, yang diam-diam memiliki rencana bertualang ke tempat-tempat jauh. Tapi petualangan itu berakhir buruk, saat persahabatan mereka diuji dengan rasa suka, egoisme, dan pengkhianatan. Ada banyak karakter baru, tempat-tempat baru, juga sejarah dunia paralel yang diungkap. Di dua buku ini kalian akan berkenalan dengan salah satu karakter paling kuat di dunia paralel sejauh ini. Tapi itu jika kalian bisa menebaknya. Dua buku ini bukan akhir. Justru awal terbukanya kembali portal menuju Klan Aldebaran.",
5198,Dallergut : Toko Penjual Mimpi,Lee Miye,Fiction|Fantasi,id,"Ada sebuah desa yang hanya bisa kamu kunjungi dalam tidurmu. Tempat paling populer di desa ini adalah Dallergut: Toko Penjual Mimpi yang mengumpulkan dan menjual segala macam mimpi. Toko ini selalu ramai oleh pelanggan manusia dan hewan yang ingin tidur panjang atau tidur siang. Setiap lantainya dilengkapi dengan mimpi-mimpi dari berbagai macam genre istimewa, termasuk mimpi tentang masa kecil, perjalanan menyenangkan, melahap makanan lezat, hingga mimpi buruk dan mimpi misterius. Di toko ini ada Dallergut, si pemilik toko; Penny, karyawan baru yang ceroboh dan penuh rasa ingin tahu; Aganap Coco, produser mimpi legendaris; dan Vigo Myers, manajer lantai dua. Penny ditugaskan untuk bekerja di lantai satu dengan karyawan veteran, Bibi Weather. Namun, pada hari pertama dia bekerja, mimpi yang paling mahal dicuri …. Kisah menawan ini akan meninggalkan gaung yang lama. Tidak hanya menyenangkan bagi pembaca remaja, tetapi juga memberikan kehangatan dan penghiburan bagi pembaca dewasa yang lelah dengan kenyataan hidup.",
5199,Dallergut 2 : Toko Penjual Mimpi,Lee Miye,Fiction|Fantasi,id,"Penny sudah setahun menjadi karyawan Dallergut: Toko Penjual Mimpi. Artinya, dia sudah diakui negara sebagai “Pekerja Industri Mimpi” dan berhak mendapatkan akses masuk ke Kawasan Perkantoran. Motail yang baru mendapatkan akses sangat bersemangat karena Kawasan Perkantoran merupakan tempat berkumpulnya rumah produksi mimpi. Namun, Nona Mog Berry mengatakan kalau tempat itu bisa membuat perasaan menjadi tidak nyaman. Penny jadi waswas. Kira-kira, kenapa, ya? Ternyata, Kawasan Perkantoran bukan hanya berisi perusahaan mimpi, tetapi juga Pusat Pelayanan Publik yang melayani keluhan pelanggan. Dalam kunjungan pertama Penny, Dallergut yang disibukkan dengan sebuah rahasia besar langsung meminta Penny untuk menyelesaikan Keluhan Tingkat Tiga! Lee Miye kembali menyuguhkan kekuatan imajinasi melalui kisah-kisah hangat yang diharapkan akan memulihkan hati yang luka. Dalam Dallergut: Toko Penjual Mimpi 2, kita diajak untuk menjelajahi lebih jauh desa mimpi, mengunjungi tempat-tempat tak terbayangkan, dan bertemu orang-orang istimewa dengan cerita-cerita spesial yang menenteramkan jiwa.",
5200,Pesta Dansa Alabaster kutukan ciuman terakhir,Beatrix Gurian,Fiction|Fantasi,id,"Membaca novel bergenre science fiction (sci-fi) dan fantasi selalu mampu membawamu bertualang ke dalam imajinasi yang tak terbatas. Beruntung buat kamu para penggemar novel sci-fi dan fantasi, karena Gramedia.com memiliki beragam koleksi buku best seller yang dapat kamu pilih dan baca. Buku dengan genre fiksi ilmiah memang selalu menarik. Dalam jenis cerita ini, penulis dan pembaca mengeksplorasi realitas yang baru dan menarik yang mungkin ditemukan oleh teknologi yang dibayangkan atau perubahan sosial. Sinopsis Buku: Pesta Dansa Alabaster adalah impian setiap orang. Di mana-mana tampak gemerlap, payet dan perhiasan yang bertakhta pada gaun yang indah, orang-orang menari di ballroom megahnan berkilauan, dan musik yang meriah—tidak ada satu hal lain di dunia yang dapat menandingi! Sementara bagi Amy, pesta itu hanyalah momen ketika Sunny, adiknya, menghilang tanpa jejak setahun lalu. Amy yang pemalu dan introver, begitu mendapat undangan untuk menghadiri Pesta Dansa Alabaster tampak seperti mimpi. Ia berangkat ke Pulau Kallystoga dengan penuh harapan dan dilema, harapan untuk menjadi ratu dansa sekaligus menemukan adiknya kembali. Dari lubuk hatinya, Amy mencurigai sesuatu yang besar akan mengubah hidupnya selamanya sekaligus membahayakan nyawanya. Setiap jejak tarian Amy di Pulau Kallystoga, menyingkap setiap rahasia. Sebuah misteri yang tidak hanya mempertanyakan ajang pesta itu sendiri, tetapi juga perasaanya terhadap Matt.",
5201,Alice Menembus Cermin,Lewis Carroll,Fiction|Fantasi,id,"Setelah Alice memasuki sebuah dunia yang ajaib, ia seperti mampu mewujudkan fantasinya, memasuki dunia cermin untuk memulai petualangannya. Semuanya tampak nyata bahkan ia juga bisa melihat ruangan lamanya dari dunia yang baru saja ia masuki. Alice berkeliling hingga kejadian aneh pun mulai terjadi. Tak pernah Alice duga, ia bisa berbicara pada makhluk-makhluk di dunia cermin. Alice ingin menjadi ratu dan Sang Ratu yang ia temui berkata jika ia bisa mewujudkan keinginannya menjadi ratu. Namun ia harus melewati beberapa tantangan dan menjadi sebuah pion, menaiki kereta dengan penumpang yang sesak bersama hewan-hewan yang dapat berbicara, bertemu serangga, memasuki hutan tanpa nama dan bahkan ia lupa dengan namanya sendiri. Tentu ada penolong yang akan membantunya untuk mengingat kembali namanya tapi ia harus mencari makhluk yang dapat membantunya. Perjalanan pun semakin seru dan menegangkan. Alice bertemu dengan ribuan prajurit, bertemu dengan singa dan unicorn, memakan kue prem, hingga bertemu kesatria putih dan Ratu Merah. Betapa menyenangkannya perjalanan ini tanpa ada orang lain tahu kecuali anak kucingnya. Ia rasa tak akan ada yang percaya jika ia menceritakan hal ini pada orang lain. Alice merasa benar-benar telah memasuki dunia ajaib dan ditemani kucingnya. Apakah benar Alice hanya bermimpi dan makhluk-makhluk aneh itu bagian dari mimpinya?",
5202,The School for Good and Evil 3 - Akhir Bahagia Selamanya,Soman Chainani,Fiction|Fantasi,id,"The School for Good and Evil merupakan serial fantasi yang terdiri dari enam judul. Buku pertamanya dari serial ini sudah terjual sebanyak 3 juta eksemplar dan telah diterjemahkan dalam 30 bahasa. Empat buku pertama dari The School for Good and Evil juga telah diterjemahkan dalam Bahasa Indonesia oleh Penerbit Bhuana Ilmu Populer. Dunia dalam kisah The School for Good and Evil disebut-sebut sebagai versi fairy tale dari Harry Potter. Sophie merasa berada di persimpangan ketika Sang Guru berlutut meminangnya. Di satu sisi, dia menginginkan cinta sejatinya terwujud. Di sisi yang lain, ia menginginkan sahabatnya, Agatha, kembali. Namun, ia tidak bisa menampik kecemburuannya pada kebahagiaan Agatha dan Tedros. Sementara di Galvadon, Agatha dan Tedros justru semakin sering bertengkar dan semakin menjauh. Mereka pun menyadari bahwa Sophie-lah yang menyatukan mereka. Mereka harus kembali ke sekolah dan menyelamatkan Sophie. Soman Chainani adalah seorang penulis dan produser yang berkebangsaan Amerika. Dia dikenal sebagai penulis buku trilogi The School for Good and Evil. Saat kuliah, dia mengambil jurusan English and American Literature di Harvard University. Bahkan Soman meraih gelar Cum Laude saat dia menyelesaikan pendidikannya di sana. Setelah itu dia melanjutkan kuliahnya ke Colombia University tempat dia mengikuti pertandingan MFA Program Film. Novel yang pertama yang dia tulis adalah novel The School for Good and Evil yang dirilis di New York Times Bestseller List dan sudah diterjemahkan dalam 26 bahasa dan tersebar di 6 benua. Novel ini juga nantinya akan difilmkan oleh Universal Studio dan akan di sutradarai oleh Joe Roth (sutradara film Snow White & The Huntsman, Alice in Wonderland serta Maleficent) dan Jane Startz ( sutradara film Ella Enchanted dan Tuck Everlasting).",
5203,The School for Good and Evil 5 - Kristal Waktu,Soman Chainani,Fiction|Fantasi,id,"The School for Good and Evil merupakan serial fantasi yang terdiri dari enam judul. Buku pertamanya dari serial ini sudah terjual sebanyak 3 juta eksemplar dan telah diterjemahkan dalam 30 bahasa. Empat buku pertama dari The School for Good and Evil juga telah diterjemahkan dalam Bahasa Indonesia oleh Penerbit Bhuana Ilmu Populer. Dunia dalam kisah The School for Good and Evil disebut-sebut sebagai versi fairy tale dari Harry Potter. Kali ini kisah berfokus pada Camelot. Takhta Tedros, sebagai anak Arthur, dipertaruhkan! Tak ada yang menyangka bahwa Tedros mempunyai saudara. Rhian. Itulah namanya. Rhian merebut hak Kerajaan Camelot dan mengeklaim bahwa ialah yang berhak menjadi raja di Camelot. Perseteruan ini memancing pertumpahan darah. Tedros disebut sebagai pengkhianat dan diburu layaknya penjahat. Agatha berhasil meloloskan diri. Ia selamat. Namun selain terpisah dengan Tedros, ia pun terpisah dengan Sophie. Dengan harga dirinya sebagai seorang putri, ia berjuang untuk menyelamatkan Tedros. Dengan kasih sayang sebagai seorang sahabat, ia harus juga harus menyelamatkan Sophie. Sophie yang berusaha menjadi Baik, memutuskan menghadapi Rhian. Namun, itu malah menjadi boomerang baginya. Ia menjadi tahanan Rhian. Dengan licik, Rhian menyebut Sophie adalah ratunya. Agar semua rencananya berjalan dengan baik. Semuanya memiliki tujuan. Semuanya ingin akhir yang sesuai dengan keinginannya masing-masing. Nasib Storian dipertaruhkan. Bagaimana nasib mereka?",
